epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
2275,0.80902,0.81893,174.51,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2276,0.80971,0.82099,174.6,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2277,0.80879,0.82099,174.67,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2278,0.80856,0.82099,174.75,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2279,0.80948,0.82099,174.82,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2280,0.80948,0.82099,174.9,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2281,0.80925,0.82099,174.98,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2282,0.80902,0.82099,175.06,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2283,0.80971,0.82099,175.15,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2284,0.80994,0.81893,175.24,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2285,0.80948,0.82099,175.31,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2286,0.80971,0.82099,175.39,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2287,0.80925,0.82099,175.47,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2288,0.80948,0.82099,175.55,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2289,0.80971,0.82099,175.63,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2290,0.80948,0.82099,175.7,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2291,0.81017,0.82099,175.79,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2292,0.80971,0.81893,175.86,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2293,0.81017,0.82099,175.95,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2294,0.80994,0.81893,176.04,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2295,0.81085,0.82099,176.11,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2296,0.80948,0.81893,176.18,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2297,0.81085,0.82099,176.25,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2298,0.80925,0.82099,176.32,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2299,0.81131,0.81893,176.4,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2300,0.80925,0.81687,176.49,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2301,0.81154,0.81893,176.57,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2302,0.80971,0.81893,176.63,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2303,0.81131,0.82099,176.72,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2304,0.81017,0.81893,176.81,12,18,16,16,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2305,0.81085,0.82099,176.89,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2306,0.81177,0.82099,176.97,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2307,0.81017,0.81893,177.05,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2308,0.81131,0.82099,177.13,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2309,0.81017,0.81687,177.2,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2310,0.81131,0.82099,177.27,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2311,0.81063,0.81893,177.35,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2312,0.81131,0.82099,177.42,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2313,0.812,0.82099,177.5,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2314,0.81177,0.82099,177.57,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2315,0.81131,0.82099,177.65,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2316,0.81246,0.81893,177.71,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2317,0.81085,0.82305,177.8,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2318,0.812,0.81893,177.87,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2319,0.812,0.82305,177.95,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2320,0.812,0.82099,178.04,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2321,0.81246,0.82099,178.12,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2322,0.81246,0.82099,178.2,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2323,0.81177,0.81893,178.27,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2324,0.81131,0.82099,178.33,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2325,0.812,0.82099,178.4,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2326,0.812,0.82099,178.47,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2327,0.812,0.82099,178.53,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2328,0.81223,0.81893,178.61,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2329,0.81246,0.82099,178.69,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2330,0.81223,0.82099,178.76,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2331,0.81223,0.82099,178.84,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2332,0.812,0.81893,178.91,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2333,0.81223,0.81893,179.0,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2334,0.81246,0.81893,179.07,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2335,0.81177,0.81893,179.15,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2336,0.81314,0.81893,179.25,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2337,0.81314,0.82099,179.32,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2338,0.81269,0.81893,179.39,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2339,0.81314,0.82099,179.47,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2340,0.81292,0.81893,179.53,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2341,0.81246,0.81893,179.63,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2342,0.81314,0.81893,179.69,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2343,0.81223,0.81893,179.78,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2344,0.8136,0.81893,179.86,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2345,0.81292,0.81893,179.93,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2346,0.81337,0.81893,180.01,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2347,0.81337,0.81893,180.09,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2348,0.81292,0.81893,180.16,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2349,0.81314,0.81687,180.24,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2350,0.81269,0.81893,180.31,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2351,0.81223,0.81893,180.38,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2352,0.812,0.81687,180.45,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2353,0.81269,0.81687,180.52,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2354,0.81131,0.81893,180.6,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2355,0.81429,0.81687,180.68,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2356,0.81177,0.81893,180.76,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2357,0.81269,0.81687,180.83,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2358,0.81177,0.81687,180.91,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2359,0.81383,0.81687,180.98,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2360,0.81131,0.81893,181.06,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2361,0.81337,0.81687,181.13,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2362,0.81292,0.81687,181.21,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2363,0.81292,0.81687,181.29,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2364,0.81337,0.81893,181.36,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2365,0.81292,0.81893,181.43,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2366,0.81383,0.81687,181.5,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2367,0.812,0.81893,181.57,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2368,0.81406,0.81687,181.67,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2369,0.81269,0.81893,181.75,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2370,0.81383,0.81687,181.83,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2371,0.81292,0.81893,181.91,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2372,0.8136,0.81687,181.98,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2373,0.81292,0.81687,182.05,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2374,0.8136,0.81893,182.12,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2375,0.81337,0.81687,182.22,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2376,0.81337,0.81687,182.3,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2377,0.81314,0.81481,182.37,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2378,0.81269,0.81893,182.45,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2379,0.81314,0.81687,182.53,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2380,0.8136,0.81893,182.6,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2381,0.8136,0.81687,182.68,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2382,0.8136,0.81893,182.75,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2383,0.81337,0.81687,182.82,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2384,0.81406,0.81893,182.89,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2385,0.8136,0.81893,182.97,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2386,0.81429,0.81893,183.03,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2387,0.81406,0.81893,183.1,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2388,0.81429,0.81893,183.17,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2389,0.81429,0.81893,183.24,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2390,0.81452,0.81893,183.33,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2391,0.81452,0.81687,183.42,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2392,0.81475,0.82099,183.5,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2393,0.81475,0.81687,183.57,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2394,0.81429,0.81893,183.65,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2395,0.8136,0.81687,183.72,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2396,0.81429,0.81687,183.81,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2397,0.81475,0.81687,183.89,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2398,0.81429,0.81687,183.96,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2399,0.81498,0.81687,184.05,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2400,0.81383,0.81481,184.13,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2401,0.81498,0.81687,184.2,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2402,0.81452,0.81687,184.27,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2403,0.81475,0.81687,184.35,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2404,0.81406,0.81687,184.43,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2405,0.81566,0.81687,184.51,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2406,0.81475,0.81893,184.59,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2407,0.81543,0.81687,184.66,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2408,0.81498,0.81893,184.74,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2409,0.8152,0.81481,184.81,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2410,0.81566,0.81893,184.89,12,18,16,17,22,22,28,39,30,39,47,45,61,62,63,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2411,0.81612,0.81687,184.98,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2412,0.8152,0.81893,185.06,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2413,0.81543,0.81687,185.14,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2414,0.81589,0.81687,185.23,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2415,0.81498,0.81687,185.31,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2416,0.81681,0.81481,185.39,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2417,0.81566,0.81687,185.46,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2418,0.81749,0.82099,185.53,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2419,0.81658,0.81687,185.6,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2420,0.81818,0.81893,185.68,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2421,0.81612,0.81687,185.75,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2422,0.81864,0.81893,185.83,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2423,0.81589,0.81687,185.9,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2424,0.81841,0.81893,185.98,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2425,0.81612,0.81687,186.05,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2426,0.81749,0.81893,186.12,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2427,0.81795,0.81481,186.21,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2428,0.81727,0.81481,186.28,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2429,0.81841,0.81481,186.35,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2430,0.81864,0.81687,186.45,12,18,16,16,22,22,28,39,30,39,47,45,61,62,64,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2431,0.81795,0.81481,186.54,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2432,0.81978,0.81687,186.62,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2433,0.8191,0.81893,186.7,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2434,0.81933,0.81687,186.78,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2435,0.81978,0.81687,186.88,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2436,0.81956,0.81687,186.95,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2437,0.8191,0.81481,187.02,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2438,0.81887,0.81687,187.1,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2439,0.81887,0.81687,187.17,12,18,16,16,22,22,28,39,30,39,47,45,61,62,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2440,0.81864,0.81481,187.25,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2441,0.8191,0.81687,187.32,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2442,0.81956,0.81893,187.39,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2443,0.81864,0.81687,187.47,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2444,0.81887,0.81687,187.55,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2445,0.81887,0.81481,187.62,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2446,0.8191,0.81481,187.69,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2447,0.81933,0.81481,187.75,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2448,0.81956,0.81481,187.83,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2449,0.81887,0.81687,187.91,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2450,0.8191,0.81481,187.99,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2451,0.82024,0.81687,188.07,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2452,0.81864,0.81481,188.17,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2453,0.8191,0.81687,188.26,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
2454,0.81933,0.81687,188.34,12,18,16,16,22,22,28,39,30,39,47,45,61,63,65,63,71,76,84,89,90,91,90,91,107,110,118,120,115,126
