epoch,train_accuracy,validation_accuracy,time,band_1,band_2
7243,0.55851,0.59259,54.05,39,89
7244,0.55874,0.59053,54.05,39,89
7245,0.55851,0.59053,54.06,39,89
7246,0.55828,0.59053,54.07,39,89
7247,0.55896,0.59053,54.07,39,89
7248,0.55851,0.59259,54.08,39,89
7249,0.55896,0.59053,54.09,39,89
7250,0.55805,0.59053,54.1,39,89
7251,0.55828,0.59053,54.11,39,89
7252,0.55851,0.59053,54.11,39,89
7253,0.55874,0.59259,54.12,39,89
7254,0.55919,0.59053,54.13,39,89
7255,0.55851,0.59259,54.13,39,89
7256,0.55874,0.59053,54.14,39,89
7257,0.55851,0.59259,54.15,39,89
7258,0.55874,0.59053,54.16,39,89
7259,0.55919,0.59053,54.16,39,89
7260,0.55874,0.59259,54.18,39,89
7261,0.55851,0.59053,54.18,39,89
7262,0.55919,0.59259,54.19,39,89
7263,0.55874,0.59053,54.2,39,89
7264,0.55874,0.59259,54.2,39,89
7265,0.55851,0.59053,54.21,39,89
7266,0.55919,0.59053,54.22,39,89
7267,0.55896,0.59053,54.23,39,89
7268,0.55874,0.59259,54.23,39,89
7269,0.55851,0.59259,54.24,39,89
7270,0.55828,0.59259,54.25,39,89
7271,0.55828,0.59053,54.26,39,89
7272,0.55782,0.59053,54.26,39,89
7273,0.55874,0.59259,54.27,39,89
7274,0.55919,0.59259,54.28,39,89
7275,0.55782,0.59465,54.28,39,89
7276,0.55851,0.59053,54.29,39,89
7277,0.55828,0.59053,54.3,39,89
7278,0.55851,0.59259,54.31,39,89
7279,0.55896,0.59259,54.32,39,89
7280,0.55805,0.59259,54.32,39,89
7281,0.55874,0.59053,54.33,39,89
7282,0.55896,0.59053,54.34,39,89
7283,0.55851,0.59465,54.34,39,89
7284,0.55874,0.59259,54.35,39,89
7285,0.55874,0.59259,54.36,39,89
7286,0.55805,0.59259,54.37,39,89
7287,0.55919,0.59053,54.38,39,89
7288,0.55851,0.59259,54.39,39,89
7289,0.55896,0.59053,54.39,39,89
7290,0.55874,0.59053,54.4,39,89
7291,0.55851,0.59053,54.41,39,89
7292,0.55874,0.59053,54.41,39,89
7293,0.55851,0.59053,54.42,39,89
7294,0.55828,0.59259,54.43,39,89
7295,0.55896,0.59053,54.44,39,89
7296,0.55874,0.59053,54.44,39,89
7297,0.55919,0.59053,54.45,39,89
7298,0.55896,0.59053,54.46,39,89
7299,0.55896,0.59053,54.47,39,89
7300,0.55851,0.59053,54.47,39,89
7301,0.55851,0.59259,54.48,39,89
7302,0.55896,0.59259,54.49,39,89
7303,0.55828,0.59259,54.5,39,89
7304,0.55851,0.59259,54.5,39,89
7305,0.55828,0.59053,54.51,39,89
7306,0.55851,0.59259,54.52,39,89
7307,0.55896,0.59053,54.53,39,89
7308,0.55828,0.59259,54.53,39,89
7309,0.55851,0.59259,54.54,39,89
7310,0.55874,0.59259,54.55,39,89
7311,0.55874,0.59259,54.56,39,89
7312,0.55874,0.59053,54.56,39,89
7313,0.55896,0.59259,54.57,39,89
7314,0.55851,0.59053,54.58,39,89
7315,0.55874,0.59053,54.59,39,89
7316,0.55851,0.59053,54.59,39,89
7317,0.55805,0.59053,54.6,39,89
7318,0.55874,0.59053,54.61,39,89
7319,0.55736,0.59053,54.61,39,89
7320,0.55896,0.59259,54.62,39,89
7321,0.55874,0.59053,54.63,39,89
7322,0.55805,0.59259,54.64,39,89
7323,0.55874,0.59259,54.65,39,89
7324,0.55851,0.59259,54.65,39,89
7325,0.55828,0.59053,54.66,39,89
7326,0.55851,0.59053,54.67,39,89
7327,0.55828,0.59259,54.67,39,89
7328,0.55851,0.59259,54.68,39,89
7329,0.55851,0.59259,54.69,39,89
7330,0.55782,0.59053,54.7,39,89
7331,0.55896,0.59259,54.71,39,89
7332,0.55805,0.59053,54.72,39,89
7333,0.55851,0.59053,54.73,39,89
7334,0.55896,0.59053,54.74,39,89
7335,0.55874,0.59053,54.75,39,89
7336,0.55851,0.59259,54.76,39,89
7337,0.55874,0.59053,54.77,39,89
7338,0.55851,0.59259,54.78,39,89
7339,0.55874,0.59053,54.78,39,89
7340,0.55828,0.59053,54.79,39,89
7341,0.55874,0.59053,54.8,39,89
7342,0.55851,0.59053,54.81,39,89
7343,0.55874,0.59053,54.82,39,89
7344,0.55874,0.59053,54.83,39,89
7345,0.55828,0.59259,54.84,39,89
7346,0.55805,0.59053,54.85,39,89
7347,0.55828,0.59053,54.86,39,89
7348,0.55851,0.59053,54.86,39,89
7349,0.55896,0.59259,54.87,39,89
7350,0.55805,0.59053,54.88,39,89
7351,0.55919,0.59053,54.89,39,89
7352,0.55851,0.59053,54.9,39,89
7353,0.55874,0.59053,54.92,39,89
7354,0.55896,0.59259,54.92,39,89
7355,0.55828,0.59259,54.93,39,89
7356,0.55713,0.59259,54.94,39,89
7357,0.55851,0.59053,54.95,39,89
7358,0.55896,0.59053,54.96,39,89
7359,0.55874,0.59259,54.97,39,89
7360,0.55874,0.59259,54.98,39,89
7361,0.55874,0.59259,54.99,39,89
7362,0.55805,0.59053,55.01,39,89
7363,0.55874,0.59259,55.02,39,89
7364,0.55851,0.59053,55.02,39,89
7365,0.55874,0.59053,55.03,39,89
7366,0.55874,0.59053,55.04,39,89
7367,0.55828,0.59053,55.05,39,89
7368,0.55805,0.59053,55.06,39,89
7369,0.55874,0.59053,55.07,39,89
7370,0.55782,0.59053,55.08,39,89
7371,0.55851,0.59053,55.08,39,89
7372,0.55805,0.59053,55.1,39,89
7373,0.55851,0.59259,55.11,39,89
7374,0.55828,0.59053,55.12,39,89
7375,0.55851,0.59053,55.13,39,89
7376,0.55851,0.59053,55.14,39,89
7377,0.55896,0.59053,55.16,39,89
7378,0.55805,0.59259,55.17,39,89
7379,0.55828,0.59053,55.17,39,89
7380,0.55828,0.59053,55.18,39,89
7381,0.55851,0.59053,55.19,39,89
7382,0.55828,0.59259,55.2,39,89
7383,0.55805,0.59053,55.21,39,89
7384,0.55874,0.59053,55.22,39,89
7385,0.55874,0.59053,55.22,39,89
7386,0.55805,0.59053,55.23,39,89
7387,0.55896,0.59259,55.24,39,89
7388,0.55851,0.59259,55.25,39,89
7389,0.55851,0.59259,55.25,39,89
7390,0.55874,0.59053,55.26,39,89
7391,0.55828,0.59259,55.27,39,89
7392,0.55874,0.59053,55.28,39,89
7393,0.55874,0.59053,55.28,39,89
7394,0.55874,0.59053,55.29,39,89
7395,0.55805,0.59053,55.3,39,89
7396,0.55874,0.59259,55.31,39,89
7397,0.55828,0.59259,55.32,39,89
7398,0.55805,0.59259,55.33,39,89
7399,0.55874,0.59259,55.33,39,89
7400,0.55828,0.59259,55.34,39,89
7401,0.55874,0.59053,55.35,39,89
7402,0.55874,0.59259,55.36,39,89
7403,0.55805,0.59465,55.37,39,89
7404,0.55919,0.59259,55.38,39,89
7405,0.55782,0.59259,55.39,39,89
7406,0.55828,0.59053,55.39,39,89
7407,0.55896,0.59053,55.4,39,89
7408,0.55782,0.59259,55.41,39,89
7409,0.55851,0.59259,55.42,39,89
7410,0.55851,0.59259,55.43,39,89
7411,0.55851,0.59053,55.44,39,89
7412,0.55896,0.59053,55.45,39,89
7413,0.55896,0.59259,55.46,39,89
7414,0.55782,0.59259,55.46,39,89
7415,0.55851,0.59259,55.47,39,89
7416,0.55874,0.59053,55.48,39,89
7417,0.55805,0.59259,55.49,39,89
7418,0.55851,0.59053,55.49,39,89
7419,0.55828,0.59053,55.5,39,89
7420,0.55828,0.59053,55.51,39,89
7421,0.55896,0.59053,55.52,39,89
7422,0.55851,0.59259,55.53,39,89
7423,0.55828,0.59053,55.54,39,89
7424,0.55942,0.59053,55.55,39,89
7425,0.55828,0.59053,55.56,39,89
7426,0.55805,0.59259,55.57,39,89
7427,0.55919,0.59259,55.58,39,89
7428,0.55874,0.59259,55.59,39,89
7429,0.55782,0.59053,55.6,39,89
7430,0.55919,0.59053,55.61,39,89
7431,0.55805,0.59053,55.62,39,89
7432,0.55828,0.59053,55.63,39,89
7433,0.55851,0.59053,55.64,39,89
7434,0.55828,0.59053,55.65,39,89
7435,0.55851,0.59259,55.66,39,89
7436,0.55851,0.59053,55.66,39,89
7437,0.55851,0.59053,55.67,39,89
7438,0.55874,0.59053,55.68,39,89
7439,0.55851,0.59053,55.69,39,89
7440,0.55805,0.59259,55.7,39,89
7441,0.55874,0.59259,55.7,39,89
7442,0.55782,0.59053,55.71,39,89
7443,0.55874,0.59053,55.72,39,89
7444,0.55874,0.59053,55.73,39,89
7445,0.55851,0.59259,55.73,39,89
7446,0.55874,0.59259,55.74,39,89
7447,0.55736,0.59259,55.75,39,89
7448,0.55874,0.59053,55.75,39,89
7449,0.55851,0.59053,55.76,39,89
7450,0.55828,0.59259,55.77,39,89
7451,0.55942,0.59259,55.78,39,89
7452,0.55782,0.59259,55.79,39,89
7453,0.55896,0.59053,55.79,39,89
7454,0.55874,0.59053,55.8,39,89
7455,0.55828,0.59259,55.81,39,89
7456,0.55965,0.59465,55.82,39,89
7457,0.55828,0.59465,55.83,39,89
7458,0.55896,0.59259,55.84,39,89
7459,0.55851,0.59259,55.84,39,89
7460,0.55828,0.59259,55.85,39,89
7461,0.55828,0.59053,55.86,39,89
7462,0.55782,0.59259,55.86,39,89
7463,0.55896,0.59259,55.87,39,89
7464,0.55828,0.59259,55.88,39,89
7465,0.55805,0.59053,55.89,39,89
7466,0.55828,0.59053,55.9,39,89
7467,0.55828,0.59259,55.9,39,89
7468,0.55759,0.59259,55.91,39,89
7469,0.55805,0.59465,55.92,39,89
7470,0.55851,0.59465,55.92,39,89
7471,0.55851,0.59259,55.93,39,89
7472,0.55851,0.59053,55.94,39,89
7473,0.55851,0.59053,55.95,39,89
7474,0.55782,0.59465,55.96,39,89
7475,0.55896,0.59259,55.96,39,89
7476,0.55782,0.59259,55.97,39,89
7477,0.55851,0.59259,55.98,39,89
7478,0.55851,0.59259,55.99,39,89
7479,0.55828,0.59053,56.0,39,89
7480,0.55828,0.59053,56.01,39,89
7481,0.55851,0.59259,56.01,39,89
7482,0.55851,0.59053,56.02,39,89
7483,0.55851,0.59259,56.03,39,89
7484,0.55828,0.59259,56.03,39,89
7485,0.55874,0.59053,56.04,39,89
7486,0.55851,0.59053,56.05,39,89
7487,0.55919,0.59053,56.05,39,89
7488,0.55782,0.59259,56.06,39,89
7489,0.55874,0.59259,56.07,39,89
7490,0.55805,0.59465,56.07,39,89
7491,0.55805,0.59053,56.08,39,89
7492,0.55874,0.59053,56.09,39,89
7493,0.55874,0.59053,56.1,39,89
7494,0.55874,0.59053,56.1,39,89
7495,0.55874,0.59259,56.11,39,89
7496,0.55782,0.59053,56.12,39,89
7497,0.55828,0.59259,56.12,39,89
7498,0.55851,0.59259,56.13,39,89
7499,0.55874,0.59465,56.14,39,89
7500,0.55896,0.59259,56.14,39,89
7501,0.55805,0.59259,56.15,39,89
7502,0.55874,0.59053,56.16,39,89
7503,0.55851,0.59259,56.16,39,89
7504,0.55851,0.59259,56.17,39,89
7505,0.55851,0.59259,56.18,39,89
7506,0.55828,0.59465,56.19,39,89
7507,0.55805,0.59259,56.19,39,89
7508,0.55828,0.59259,56.2,39,89
7509,0.55896,0.59259,56.21,39,89
7510,0.55874,0.59053,56.21,39,89
7511,0.55851,0.59465,56.22,39,89
7512,0.55896,0.59259,56.23,39,89
7513,0.55759,0.59259,56.23,39,89
7514,0.55874,0.59053,56.24,39,89
7515,0.55805,0.59259,56.25,39,89
7516,0.55874,0.59259,56.25,39,89
7517,0.55942,0.59259,56.26,39,89
7518,0.55805,0.59465,56.27,39,89
7519,0.55851,0.59465,56.27,39,89
7520,0.55851,0.59259,56.28,39,89
7521,0.55874,0.59259,56.29,39,89
7522,0.55874,0.59053,56.29,39,89
7523,0.55828,0.59259,56.3,39,89
7524,0.55828,0.59053,56.31,39,89
7525,0.55805,0.59053,56.31,39,89
7526,0.55805,0.59053,56.32,39,89
7527,0.55851,0.59465,56.33,39,89
7528,0.55828,0.59259,56.34,39,89
7529,0.55805,0.59259,56.34,39,89
7530,0.55805,0.59259,56.35,39,89
7531,0.55874,0.59053,56.36,39,89
7532,0.55919,0.59259,56.37,39,89
7533,0.55851,0.59053,56.37,39,89
7534,0.55759,0.59465,56.38,39,89
7535,0.55759,0.59465,56.39,39,89
7536,0.55851,0.59259,56.39,39,89
7537,0.55828,0.59053,56.4,39,89
7538,0.55828,0.59259,56.41,39,89
7539,0.55828,0.59259,56.41,39,89
7540,0.55896,0.59259,56.42,39,89
7541,0.55759,0.59259,56.43,39,89
7542,0.55851,0.59259,56.43,39,89
7543,0.55828,0.59259,56.44,39,89
7544,0.55828,0.59053,56.45,39,89
7545,0.55874,0.59465,56.46,39,89
7546,0.55805,0.59259,56.46,39,89
7547,0.55896,0.59259,56.47,39,89
7548,0.55828,0.59259,56.48,39,89
7549,0.55828,0.59053,56.49,39,89
7550,0.55874,0.59259,56.49,39,89
7551,0.55805,0.59465,56.5,39,89
7552,0.55896,0.59259,56.51,39,89
7553,0.55851,0.59465,56.51,39,89
7554,0.55896,0.59259,56.52,39,89
7555,0.55828,0.59465,56.53,39,89
7556,0.55874,0.59259,56.53,39,89
7557,0.55782,0.59259,56.54,39,89
7558,0.55851,0.59259,56.55,39,89
7559,0.55828,0.59053,56.55,39,89
7560,0.55851,0.59465,56.56,39,89
7561,0.55896,0.59465,56.57,39,89
7562,0.55759,0.59259,56.57,39,89
7563,0.55828,0.59259,56.58,39,89
7564,0.55896,0.59259,56.59,39,89
7565,0.55805,0.59465,56.6,39,89
7566,0.55874,0.59465,56.6,39,89
7567,0.55828,0.59259,56.61,39,89
7568,0.55805,0.59465,56.62,39,89
7569,0.55896,0.59259,56.62,39,89
7570,0.55782,0.59259,56.63,39,89
7571,0.55828,0.59259,56.64,39,89
7572,0.55851,0.59259,56.65,39,89
7573,0.55828,0.59259,56.65,39,89
7574,0.55851,0.59465,56.66,39,89
7575,0.55851,0.59259,56.67,39,89
7576,0.55782,0.59465,56.67,39,89
7577,0.55942,0.59259,56.68,39,89
7578,0.55896,0.59259,56.69,39,89
7579,0.55805,0.59259,56.7,39,89
7580,0.55919,0.59259,56.7,39,89
7581,0.55874,0.59465,56.71,39,89
7582,0.55805,0.59259,56.72,39,89
7583,0.55805,0.59465,56.72,39,89
7584,0.55828,0.59465,56.73,39,89
7585,0.55874,0.59259,56.74,39,89
7586,0.55874,0.59053,56.74,39,89
7587,0.55828,0.59259,56.75,39,89
7588,0.55919,0.59465,56.76,39,89
7589,0.55782,0.59259,56.76,39,89
7590,0.55805,0.59259,56.77,39,89
7591,0.55896,0.59259,56.78,39,89
7592,0.55874,0.59259,56.78,39,89
7593,0.55828,0.59053,56.79,39,89
7594,0.55874,0.59465,56.8,39,89
7595,0.55828,0.59053,56.8,39,89
7596,0.55874,0.59259,56.81,39,89
7597,0.55805,0.59259,56.82,39,89
7598,0.55874,0.59053,56.83,39,89
7599,0.55874,0.59465,56.83,39,89
7600,0.55805,0.59259,56.84,39,89
7601,0.55828,0.59259,56.85,39,89
7602,0.55828,0.59053,56.85,39,89
7603,0.55828,0.59259,56.86,39,89
7604,0.55874,0.59259,56.87,39,89
7605,0.55782,0.59465,56.88,39,89
7606,0.55919,0.59259,56.89,39,89
7607,0.55874,0.59465,56.9,39,89
7608,0.55851,0.59053,56.91,39,89
7609,0.55851,0.59259,56.91,39,89
7610,0.55782,0.59465,56.92,39,89
7611,0.55828,0.59259,56.93,39,89
7612,0.55805,0.59465,56.93,39,89
7613,0.55896,0.59259,56.94,39,89
7614,0.55896,0.59465,56.95,39,89
7615,0.55828,0.59259,56.95,39,89
7616,0.55782,0.59465,56.96,39,89
7617,0.55759,0.59465,56.97,39,89
7618,0.55874,0.59259,56.97,39,89
7619,0.55782,0.59465,56.98,39,89
7620,0.55828,0.59465,56.99,39,89
7621,0.55851,0.59671,57.0,39,89
7622,0.55782,0.59465,57.0,39,89
7623,0.55919,0.59465,57.01,39,89
7624,0.55874,0.59259,57.02,39,89
7625,0.55828,0.59259,57.02,39,89
7626,0.55874,0.59465,57.03,39,89
7627,0.55805,0.59465,57.04,39,89
7628,0.55874,0.59259,57.04,39,89
7629,0.55851,0.59259,57.05,39,89
7630,0.55782,0.59053,57.06,39,89
7631,0.55919,0.59465,57.06,39,89
7632,0.55851,0.59259,57.07,39,89
7633,0.55782,0.59465,57.08,39,89
7634,0.55851,0.59259,57.08,39,89
7635,0.55851,0.59053,57.09,39,89
7636,0.55828,0.59465,57.1,39,89
7637,0.55874,0.59259,57.1,39,89
7638,0.55713,0.59465,57.11,39,89
7639,0.55919,0.59465,57.12,39,89
7640,0.55942,0.59465,57.12,39,89
7641,0.55874,0.59053,57.13,39,89
7642,0.55851,0.59465,57.14,39,89
7643,0.55828,0.59671,57.15,39,89
7644,0.55828,0.59671,57.15,39,89
7645,0.55782,0.59465,57.16,39,89
7646,0.55782,0.59465,57.17,39,89
7647,0.55805,0.59465,57.18,39,89
7648,0.55896,0.59465,57.18,39,89
7649,0.55828,0.59259,57.19,39,89
7650,0.55828,0.59053,57.2,39,89
7651,0.55828,0.59259,57.21,39,89
7652,0.55713,0.59259,57.21,39,89
7653,0.55896,0.59465,57.22,39,89
7654,0.55805,0.59259,57.23,39,89
7655,0.55805,0.59259,57.24,39,89
7656,0.55851,0.59053,57.25,39,89
7657,0.55782,0.59259,57.25,39,89
7658,0.55896,0.59465,57.26,39,89
7659,0.55874,0.59259,57.27,39,89
7660,0.55828,0.59053,57.28,39,89
7661,0.55828,0.59465,57.28,39,89
7662,0.55851,0.59259,57.29,39,89
7663,0.55828,0.59259,57.3,39,89
7664,0.55896,0.59465,57.31,39,89
7665,0.55782,0.59259,57.31,39,89
7666,0.55851,0.59259,57.32,39,89
7667,0.55851,0.59053,57.33,39,89
7668,0.55782,0.59465,57.33,39,89
7669,0.55919,0.59465,57.34,39,89
7670,0.55782,0.59465,57.35,39,89
7671,0.55896,0.59465,57.36,39,89
7672,0.55851,0.59465,57.36,39,89
7673,0.55874,0.59259,57.37,39,89
7674,0.55782,0.59465,57.38,39,89
7675,0.55805,0.59465,57.38,39,89
7676,0.55851,0.59259,57.39,39,89
7677,0.55759,0.59259,57.4,39,89
7678,0.55874,0.59259,57.41,39,89
7679,0.55851,0.59465,57.42,39,89
7680,0.55851,0.59259,57.42,39,89
7681,0.55896,0.59465,57.43,39,89
7682,0.55828,0.59465,57.44,39,89
7683,0.55874,0.59259,57.45,39,89
7684,0.55851,0.59465,57.46,39,89
7685,0.55782,0.59259,57.46,39,89
7686,0.55919,0.59465,57.47,39,89
7687,0.55828,0.59465,57.48,39,89
7688,0.55851,0.59259,57.49,39,89
7689,0.55805,0.59465,57.49,39,89
7690,0.55828,0.59259,57.5,39,89
7691,0.55828,0.59465,57.51,39,89
7692,0.55851,0.59465,57.51,39,89
7693,0.55782,0.59259,57.52,39,89
7694,0.55782,0.59465,57.53,39,89
7695,0.56034,0.59465,57.54,39,89
7696,0.55851,0.59465,57.54,39,89
7697,0.55919,0.59465,57.55,39,89
7698,0.55782,0.59259,57.56,39,89
7699,0.55782,0.59259,57.57,39,89
7700,0.55896,0.59465,57.57,39,89
7701,0.55782,0.59465,57.58,39,89
7702,0.56011,0.59465,57.59,39,89
7703,0.55874,0.59465,57.6,39,89
7704,0.55805,0.59259,57.6,39,89
7705,0.55942,0.59259,57.61,39,89
7706,0.55805,0.59465,57.62,39,89
7707,0.55874,0.59465,57.63,39,89
7708,0.55828,0.59465,57.63,39,89
7709,0.55851,0.59259,57.64,39,89
7710,0.55942,0.59465,57.65,39,89
7711,0.55874,0.59259,57.66,39,89
7712,0.55736,0.59259,57.67,39,89
7713,0.55896,0.59465,57.67,39,89
7714,0.55851,0.59259,57.68,39,89
7715,0.55851,0.59465,57.69,39,89
7716,0.55874,0.59259,57.7,39,89
7717,0.55782,0.59259,57.7,39,89
7718,0.55874,0.59259,57.71,39,89
7719,0.55896,0.59259,57.72,39,89
7720,0.55736,0.59259,57.72,39,89
7721,0.55874,0.59259,57.73,39,89
7722,0.55851,0.59465,57.74,39,89
7723,0.55828,0.59259,57.75,39,89
7724,0.55782,0.59259,57.75,39,89
7725,0.55874,0.59259,57.76,39,89
7726,0.55874,0.59465,57.77,39,89
7727,0.55942,0.59465,57.78,39,89
7728,0.55759,0.59465,57.78,39,89
7729,0.55805,0.59465,57.79,39,89
7730,0.55851,0.59259,57.8,39,89
7731,0.55851,0.59259,57.81,39,89
7732,0.55874,0.59259,57.82,39,89
7733,0.55851,0.59259,57.82,39,89
7734,0.55782,0.59259,57.83,39,89
7735,0.55874,0.59465,57.84,39,89
7736,0.55851,0.59259,57.84,39,89
7737,0.55874,0.59259,57.85,39,89
7738,0.55896,0.59465,57.86,39,89
7739,0.55782,0.59465,57.87,39,89
7740,0.55896,0.59465,57.88,39,89
7741,0.55782,0.59465,57.88,39,89
7742,0.55828,0.59465,57.89,39,89
7743,0.55851,0.59465,57.9,39,89
7744,0.55828,0.59053,57.91,39,89
7745,0.55851,0.59259,57.91,39,89
7746,0.55782,0.59259,57.92,39,89
7747,0.55851,0.59259,57.93,39,89
7748,0.55874,0.59465,57.94,39,89
7749,0.55828,0.59465,57.94,39,89
7750,0.55759,0.59259,57.95,39,89
7751,0.55896,0.59259,57.96,39,89
7752,0.55828,0.59465,57.97,39,89
7753,0.55851,0.59259,57.97,39,89
7754,0.55782,0.59259,57.98,39,89
7755,0.55828,0.59259,57.99,39,89
7756,0.55851,0.59259,58.0,39,89
7757,0.55782,0.59465,58.0,39,89
7758,0.55965,0.59465,58.01,39,89
7759,0.55828,0.59465,58.02,39,89
7760,0.55851,0.59259,58.03,39,89
7761,0.55828,0.59259,58.03,39,89
7762,0.55759,0.59465,58.04,39,89
7763,0.55828,0.59259,58.05,39,89
7764,0.55874,0.59053,58.05,39,89
7765,0.55874,0.59465,58.06,39,89
7766,0.55896,0.59259,58.07,39,89
7767,0.55805,0.59465,58.07,39,89
7768,0.55851,0.59465,58.08,39,89
7769,0.55828,0.59465,58.09,39,89
7770,0.55805,0.59053,58.1,39,89
7771,0.55828,0.59465,58.1,39,89
7772,0.55851,0.59259,58.11,39,89
7773,0.55736,0.59259,58.12,39,89
7774,0.55874,0.59053,58.12,39,89
7775,0.55874,0.59259,58.13,39,89
7776,0.55851,0.59465,58.14,39,89
7777,0.55874,0.59465,58.15,39,89
7778,0.55782,0.59465,58.16,39,89
7779,0.55896,0.59465,58.16,39,89
7780,0.55851,0.59465,58.17,39,89
7781,0.55874,0.59259,58.18,39,89
7782,0.55874,0.59465,58.18,39,89
7783,0.55874,0.59465,58.19,39,89
7784,0.55828,0.59465,58.2,39,89
7785,0.55874,0.59465,58.21,39,89
7786,0.55896,0.59259,58.21,39,89
7787,0.55805,0.59465,58.22,39,89
7788,0.55896,0.59465,58.23,39,89
7789,0.55782,0.59465,58.24,39,89
7790,0.55805,0.59465,58.24,39,89
7791,0.55942,0.59465,58.25,39,89
7792,0.55919,0.59465,58.26,39,89
7793,0.55896,0.59259,58.26,39,89
7794,0.55805,0.59465,58.27,39,89
7795,0.55782,0.59671,58.28,39,89
7796,0.55851,0.59465,58.29,39,89
7797,0.55896,0.59465,58.3,39,89
7798,0.56034,0.59465,58.31,39,89
7799,0.55874,0.59465,58.32,39,89
7800,0.55896,0.59465,58.33,39,89
7801,0.55919,0.59465,58.33,39,89
7802,0.55874,0.59465,58.34,39,89
7803,0.55919,0.59259,58.35,39,89
7804,0.55759,0.59465,58.36,39,89
7805,0.55896,0.59465,58.36,39,89
7806,0.55828,0.59465,58.37,39,89
7807,0.55805,0.59259,58.38,39,89
7808,0.55896,0.59053,58.39,39,89
7809,0.55919,0.59259,58.4,39,89
7810,0.55828,0.59465,58.4,39,89
7811,0.55828,0.59465,58.41,39,89
7812,0.55874,0.59465,58.42,39,89
7813,0.55736,0.59465,58.43,39,89
7814,0.55828,0.59465,58.43,39,89
7815,0.55828,0.59259,58.44,39,89
7816,0.55828,0.59259,58.45,39,89
7817,0.55896,0.59259,58.46,39,89
7818,0.55919,0.59465,58.46,39,89
7819,0.55851,0.59053,58.47,39,89
7820,0.55896,0.59259,58.48,39,89
7821,0.55782,0.59259,58.49,39,89
7822,0.55851,0.59465,58.49,39,89
7823,0.55874,0.59465,58.5,39,89
7824,0.55851,0.59259,58.51,39,89
7825,0.55919,0.59465,58.51,39,89
7826,0.55851,0.59259,58.52,39,89
7827,0.55828,0.59259,58.53,39,89
7828,0.55965,0.59465,58.54,39,89
7829,0.55896,0.59259,58.54,39,89
7830,0.55805,0.59465,58.55,39,89
7831,0.55919,0.59465,58.56,39,89
7832,0.55896,0.59259,58.56,39,89
7833,0.55851,0.59465,58.57,39,89
7834,0.55988,0.59465,58.58,39,89
7835,0.55851,0.59465,58.59,39,89
7836,0.55896,0.59465,58.59,39,89
7837,0.55851,0.59465,58.6,39,89
7838,0.55805,0.59465,58.61,39,89
7839,0.55919,0.59465,58.62,39,89
7840,0.55782,0.59259,58.62,39,89
7841,0.55828,0.59465,58.63,39,89
7842,0.55942,0.59465,58.64,39,89
7843,0.55805,0.59465,58.64,39,89
7844,0.55919,0.59465,58.65,39,89
7845,0.55828,0.59465,58.66,39,89
7846,0.55851,0.59259,58.66,39,89
7847,0.55896,0.59465,58.67,39,89
7848,0.55896,0.59259,58.68,39,89
7849,0.55828,0.59053,58.68,39,89
7850,0.55851,0.59259,58.69,39,89
7851,0.55851,0.59259,58.7,39,89
7852,0.55851,0.59465,58.71,39,89
7853,0.55896,0.59465,58.71,39,89
7854,0.55851,0.59465,58.72,39,89
7855,0.55874,0.59465,58.73,39,89
7856,0.55828,0.59465,58.73,39,89
7857,0.55896,0.59259,58.74,39,89
7858,0.55851,0.59465,58.75,39,89
7859,0.55896,0.59465,58.75,39,89
7860,0.55874,0.59465,58.76,39,89
7861,0.55896,0.59259,58.77,39,89
7862,0.55896,0.59465,58.78,39,89
7863,0.55896,0.59465,58.78,39,89
7864,0.55805,0.59259,58.79,39,89
7865,0.55942,0.59053,58.8,39,89
7866,0.55965,0.59259,58.81,39,89
7867,0.55896,0.59465,58.82,39,89
7868,0.56011,0.59465,58.82,39,89
7869,0.55805,0.59465,58.83,39,89
7870,0.55874,0.59259,58.84,39,89
7871,0.55874,0.59259,58.85,39,89
7872,0.55919,0.59465,58.85,39,89
7873,0.55965,0.59465,58.86,39,89
7874,0.55874,0.59465,58.87,39,89
7875,0.55896,0.59465,58.88,39,89
7876,0.55805,0.59053,58.88,39,89
7877,0.55851,0.59259,58.89,39,89
7878,0.55965,0.59465,58.9,39,89
7879,0.55874,0.59465,58.9,39,89
7880,0.55919,0.59465,58.91,39,89
7881,0.55851,0.59465,58.92,39,89
7882,0.55851,0.59259,58.93,39,89
7883,0.55782,0.59259,58.93,39,89
7884,0.55805,0.59465,58.94,39,89
7885,0.55942,0.59259,58.95,39,89
7886,0.55896,0.59465,58.96,39,89
7887,0.55874,0.59259,58.96,39,89
7888,0.55828,0.59259,58.97,39,89
7889,0.55782,0.59259,58.98,39,89
7890,0.55896,0.59259,58.98,39,89
7891,0.55965,0.59465,58.99,39,89
7892,0.55965,0.59465,59.0,39,89
7893,0.55805,0.59465,59.01,39,89
7894,0.55896,0.59465,59.02,39,89
7895,0.55851,0.59259,59.03,39,89
7896,0.55874,0.59259,59.03,39,89
7897,0.55874,0.59259,59.04,39,89
7898,0.55851,0.59465,59.05,39,89
7899,0.55919,0.59465,59.06,39,89
7900,0.55851,0.59465,59.07,39,89
7901,0.55896,0.59465,59.08,39,89
7902,0.55805,0.59259,59.09,39,89
7903,0.55851,0.59465,59.1,39,89
7904,0.55965,0.59465,59.1,39,89
7905,0.55896,0.59465,59.11,39,89
7906,0.55919,0.59465,59.12,39,89
7907,0.55805,0.59259,59.12,39,89
