epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
7296,0.81818,0.81687,216.49,23,16,35,47,61,72,81,91,107,118
7297,0.81864,0.81687,216.52,23,16,35,47,61,72,81,91,107,118
7298,0.81841,0.81481,216.54,23,16,35,47,61,72,81,91,107,118
7299,0.81841,0.81687,216.57,23,16,35,47,61,72,81,91,107,118
7300,0.8191,0.81481,216.6,23,16,35,47,61,72,81,91,107,118
7301,0.81841,0.81481,216.65,23,16,35,47,61,72,81,91,107,118
7302,0.81841,0.81687,216.68,23,16,35,47,61,72,81,91,107,118
7303,0.81864,0.81481,216.7,23,16,35,47,61,72,81,91,107,118
7304,0.8191,0.81481,216.73,23,16,35,47,61,72,81,91,107,118
7305,0.81864,0.81481,216.77,23,16,35,47,61,72,81,91,107,118
7306,0.81887,0.81687,216.81,23,16,35,47,61,72,81,91,107,118
7307,0.81864,0.81481,216.86,23,16,35,47,61,72,81,91,107,118
7308,0.81864,0.81687,216.88,23,16,35,47,61,72,81,91,107,118
7309,0.8191,0.81481,216.91,23,16,35,47,61,72,81,91,107,118
7310,0.81864,0.81687,216.94,23,16,35,47,61,72,81,91,107,118
7311,0.81818,0.81481,216.96,23,16,35,47,61,72,81,91,107,118
7312,0.81864,0.81687,216.99,23,16,35,47,61,72,81,91,107,118
7313,0.81887,0.81481,217.02,23,16,35,47,61,72,81,91,107,118
7314,0.81933,0.81893,217.05,23,16,35,47,61,72,81,91,107,118
7315,0.81956,0.81481,217.07,23,16,35,47,61,72,81,91,107,118
7316,0.81887,0.81687,217.09,23,16,35,47,61,72,81,91,107,118
7317,0.81841,0.81481,217.12,23,16,35,47,61,72,81,91,107,118
7318,0.8191,0.81687,217.15,23,16,35,47,61,72,81,91,107,118
7319,0.81933,0.81481,217.18,23,16,35,47,61,72,81,91,107,118
7320,0.81956,0.82099,217.2,23,16,35,47,61,72,81,91,107,118
7321,0.81933,0.81687,217.23,23,16,35,47,61,72,81,91,107,118
7322,0.81956,0.81893,217.26,23,16,35,47,61,72,81,91,107,118
7323,0.81841,0.81687,217.29,23,16,35,47,61,72,81,91,107,118
7324,0.8191,0.81893,217.32,23,16,35,47,61,72,81,91,107,118
7325,0.81887,0.81687,217.35,23,16,35,47,61,72,81,91,107,118
7326,0.81956,0.81687,217.39,23,16,35,47,61,72,81,91,107,118
7327,0.81841,0.81687,217.42,23,16,35,47,61,72,81,91,107,118
7328,0.81978,0.81893,217.45,23,16,35,47,61,72,81,91,107,118
7329,0.8191,0.81687,217.48,23,16,35,47,61,72,81,91,107,118
7330,0.81978,0.81893,217.51,23,16,35,47,61,72,81,91,107,118
7331,0.81841,0.81481,217.54,23,16,35,47,61,72,81,91,107,118
7332,0.8191,0.81893,217.56,23,16,35,47,61,72,81,91,107,118
7333,0.81956,0.81687,217.59,23,16,35,47,61,72,81,91,107,118
7334,0.81956,0.81893,217.61,23,16,35,47,61,72,81,91,107,118
7335,0.81887,0.81687,217.65,23,16,35,47,61,72,81,91,107,118
7336,0.81956,0.81687,217.69,23,16,35,47,61,72,81,91,107,118
7337,0.8191,0.81481,217.72,23,16,35,47,61,72,81,91,107,118
7338,0.81887,0.81687,217.75,23,16,35,47,61,72,81,91,107,118
7339,0.81841,0.81481,217.78,23,16,35,47,61,72,81,91,107,118
7340,0.8191,0.81481,217.81,23,16,35,47,61,72,81,91,107,118
7341,0.81933,0.81893,217.83,23,16,35,47,61,72,81,91,107,118
7342,0.81887,0.81481,217.86,23,16,35,47,61,72,81,91,107,118
7343,0.81956,0.82099,217.89,23,16,35,47,61,72,81,91,107,118
7344,0.81933,0.81687,217.91,23,16,35,47,61,72,81,91,107,118
7345,0.81978,0.81893,217.94,23,16,35,47,61,72,81,91,107,118
7346,0.81887,0.81687,217.98,23,16,35,47,61,72,81,91,107,118
7347,0.81978,0.81893,218.0,23,16,35,47,61,72,81,91,107,118
7348,0.81887,0.81481,218.03,23,16,35,47,61,72,81,91,107,118
7349,0.8191,0.81687,218.07,23,16,35,47,61,72,81,91,107,118
7350,0.81864,0.81687,218.09,23,16,35,47,61,72,81,91,107,118
7351,0.81864,0.81687,218.12,23,16,35,47,61,72,81,91,107,118
7352,0.8191,0.81687,218.15,23,16,35,47,61,72,81,91,107,118
7353,0.81887,0.81481,218.18,23,16,35,47,61,72,81,91,107,118
7354,0.81933,0.81481,218.2,23,16,35,47,61,72,81,91,107,118
7355,0.81933,0.81481,218.23,23,16,35,47,61,72,81,91,107,118
7356,0.81933,0.81893,218.25,23,16,35,47,61,72,81,91,107,118
7357,0.81864,0.81481,218.28,23,16,35,47,61,72,81,91,107,118
7358,0.81933,0.81687,218.31,23,16,35,47,61,72,81,91,107,118
7359,0.8191,0.81481,218.34,23,16,35,47,61,72,81,91,107,118
7360,0.8191,0.81687,218.37,23,16,35,47,61,72,81,91,107,118
7361,0.81933,0.81481,218.4,23,16,35,47,61,72,81,91,107,118
7362,0.81933,0.81481,218.42,23,16,35,47,61,72,81,91,107,118
7363,0.8191,0.81481,218.45,23,16,35,47,61,72,81,91,107,118
7364,0.81887,0.81687,218.49,23,16,35,47,61,72,81,91,107,118
7365,0.81864,0.81687,218.52,23,16,35,47,61,72,81,91,107,118
7366,0.81956,0.81687,218.55,23,16,35,47,61,72,81,91,107,118
7367,0.81864,0.81687,218.58,23,16,35,47,61,72,81,91,107,118
7368,0.81841,0.81687,218.61,23,16,35,47,61,72,81,91,107,118
7369,0.8191,0.81687,218.63,23,16,35,47,61,72,81,91,107,118
7370,0.81887,0.81687,218.66,23,16,35,47,61,72,81,91,107,118
7371,0.81841,0.81687,218.69,23,16,35,47,61,72,81,91,107,118
7372,0.8191,0.81687,218.72,23,16,35,47,61,72,81,91,107,118
7373,0.8191,0.81687,218.75,23,16,35,47,61,72,81,91,107,118
7374,0.81887,0.81893,218.77,23,16,35,47,61,72,81,91,107,118
7375,0.8191,0.81687,218.8,23,16,35,47,61,72,81,91,107,118
7376,0.81887,0.81687,218.83,23,16,35,47,61,72,81,91,107,118
7377,0.81887,0.81687,218.85,23,16,35,47,61,72,81,91,107,118
7378,0.81887,0.81687,218.88,23,16,35,47,61,72,81,91,107,118
7379,0.81864,0.81687,218.91,23,16,35,47,61,72,81,91,107,118
7380,0.81841,0.81687,218.94,23,16,35,47,61,72,81,91,107,118
7381,0.81864,0.81687,218.97,23,16,35,47,61,72,81,91,107,118
7382,0.81956,0.81687,219.0,23,16,35,47,61,72,81,91,107,118
7383,0.81887,0.81893,219.04,23,16,35,47,61,72,81,91,107,118
7384,0.81887,0.81481,219.07,23,16,35,47,61,72,81,91,107,118
7385,0.81933,0.81481,219.1,23,16,35,47,61,72,81,91,107,118
7386,0.81956,0.81687,219.13,23,16,35,47,61,72,81,91,107,118
7387,0.81978,0.81687,219.17,23,16,35,47,61,72,81,91,107,118
7388,0.81818,0.81687,219.2,23,16,35,47,61,72,81,91,107,118
7389,0.81956,0.81893,219.22,23,16,35,47,61,72,81,91,107,118
7390,0.8191,0.81687,219.25,23,16,35,47,61,72,81,91,107,118
7391,0.8191,0.81893,219.27,23,16,35,47,61,72,81,91,107,118
7392,0.81887,0.81687,219.3,23,16,35,47,61,72,81,91,107,118
7393,0.81933,0.81687,219.33,23,16,35,47,61,72,81,91,107,118
7394,0.8191,0.81481,219.37,23,16,35,47,61,72,81,91,107,118
7395,0.81887,0.81687,219.39,23,16,35,47,61,72,81,91,107,118
7396,0.8191,0.81687,219.42,23,16,35,47,61,72,81,91,107,118
7397,0.81956,0.81687,219.44,23,16,35,47,61,72,81,91,107,118
7398,0.81887,0.81481,219.47,23,16,35,47,61,72,81,91,107,118
7399,0.81933,0.81481,219.51,23,16,35,47,61,72,81,91,107,118
7400,0.81887,0.82099,219.53,23,16,35,47,61,72,81,91,107,118
7401,0.81841,0.81687,219.56,23,16,35,47,61,72,81,91,107,118
7402,0.82001,0.82099,219.58,23,16,35,47,61,72,81,91,107,118
7403,0.81956,0.81893,219.62,23,16,35,47,61,72,81,91,107,118
7404,0.81933,0.81481,219.65,23,16,35,47,61,72,81,91,107,118
7405,0.81864,0.81893,219.7,23,16,35,47,61,72,81,91,107,118
7406,0.82001,0.81687,219.73,23,16,35,47,61,72,81,91,107,118
7407,0.81933,0.81687,219.77,23,16,35,47,61,72,81,91,107,118
7408,0.8191,0.81687,219.81,23,16,35,47,61,72,81,91,107,118
7409,0.81933,0.81481,219.84,23,16,35,47,61,72,81,91,107,118
7410,0.81887,0.81481,219.87,23,16,35,47,61,72,81,91,107,118
7411,0.8191,0.81687,219.9,23,16,35,47,61,72,81,91,107,118
7412,0.81887,0.81687,219.92,23,16,35,47,61,72,81,91,107,118
7413,0.81933,0.81687,219.95,23,16,35,47,61,72,81,91,107,118
7414,0.81933,0.81687,219.98,23,16,35,47,61,72,81,91,107,118
7415,0.8191,0.81481,220.01,23,16,35,47,61,72,81,91,107,118
7416,0.81887,0.81687,220.04,23,16,35,47,61,72,81,91,107,118
7417,0.8191,0.81687,220.07,23,16,35,47,61,72,81,91,107,118
7418,0.8191,0.81893,220.1,23,16,35,47,61,72,81,91,107,118
7419,0.81933,0.81481,220.13,23,16,35,47,61,72,81,91,107,118
7420,0.8191,0.81687,220.16,23,16,35,47,61,72,81,91,107,118
7421,0.81933,0.81687,220.18,23,16,35,47,61,72,81,91,107,118
7422,0.81864,0.81687,220.21,23,16,35,47,61,72,81,91,107,118
7423,0.81933,0.81687,220.24,23,16,35,47,61,72,81,91,107,118
7424,0.81887,0.81687,220.28,23,16,35,47,61,72,81,91,107,118
7425,0.8191,0.81687,220.32,23,16,35,47,61,72,81,91,107,118
7426,0.8191,0.81276,220.35,23,16,35,47,61,72,81,91,107,118
7427,0.8191,0.81687,220.38,23,16,35,47,61,72,81,91,107,118
7428,0.81933,0.81893,220.4,23,16,35,47,61,72,81,91,107,118
7429,0.81864,0.81687,220.43,23,16,35,47,61,72,81,91,107,118
7430,0.81864,0.81481,220.46,23,16,35,47,61,72,81,91,107,118
7431,0.81956,0.81687,220.5,23,16,35,47,61,72,81,91,107,118
7432,0.81887,0.81481,220.53,23,16,35,47,61,72,81,91,107,118
7433,0.81841,0.81481,220.56,23,16,35,47,61,72,81,91,107,118
7434,0.8191,0.81687,220.6,23,16,35,47,61,72,81,91,107,118
7435,0.81887,0.81687,220.63,23,16,35,47,61,72,81,91,107,118
7436,0.8191,0.81687,220.65,23,16,35,47,61,72,81,91,107,118
7437,0.8191,0.81481,220.68,23,16,35,47,61,72,81,91,107,118
7438,0.81978,0.81687,220.71,23,16,35,47,61,72,81,91,107,118
7439,0.8191,0.81481,220.75,23,16,35,47,61,72,81,91,107,118
7440,0.8191,0.81687,220.77,23,16,35,47,61,72,81,91,107,118
7441,0.81841,0.81481,220.8,23,16,35,47,61,72,81,91,107,118
7442,0.81933,0.81893,220.82,23,16,35,47,61,72,81,91,107,118
7443,0.8191,0.81481,220.85,23,16,35,47,61,72,81,91,107,118
7444,0.81933,0.81893,220.88,23,16,35,47,61,72,81,91,107,118
7445,0.81978,0.81687,220.91,23,16,35,47,61,72,81,91,107,118
7446,0.8191,0.81893,220.94,23,16,35,47,61,72,81,91,107,118
7447,0.81978,0.81687,220.97,23,16,35,47,61,72,81,91,107,118
7448,0.81956,0.81481,221.0,23,16,35,47,61,72,81,91,107,118
7449,0.8191,0.81687,221.02,23,16,35,47,61,72,81,91,107,118
7450,0.8191,0.81893,221.06,23,16,35,47,61,72,81,91,107,118
7451,0.81887,0.81893,221.1,23,16,35,47,61,72,81,91,107,118
7452,0.8191,0.81687,221.13,23,16,35,47,61,72,81,91,107,118
7453,0.81978,0.81893,221.16,23,16,35,47,61,72,81,91,107,118
7454,0.8191,0.81687,221.19,23,16,35,47,61,72,81,91,107,118
7455,0.81956,0.81893,221.21,23,16,35,47,61,72,81,91,107,118
7456,0.81818,0.81687,221.24,23,16,35,47,61,72,81,91,107,118
7457,0.81933,0.81687,221.26,23,16,35,47,61,72,81,91,107,118
7458,0.81841,0.81687,221.29,23,16,35,47,61,72,81,91,107,118
7459,0.81933,0.81481,221.33,23,16,35,47,61,72,81,91,107,118
7460,0.81841,0.81687,221.36,23,16,35,47,61,72,81,91,107,118
7461,0.81887,0.81893,221.4,23,16,35,47,61,72,81,91,107,118
7462,0.81933,0.81687,221.42,23,16,35,47,61,72,81,91,107,118
7463,0.8191,0.81687,221.46,23,16,35,47,61,72,81,91,107,118
7464,0.81887,0.81893,221.48,23,16,35,47,61,72,81,91,107,118
7465,0.81887,0.81893,221.51,23,16,35,47,61,72,81,91,107,118
7466,0.81956,0.81893,221.54,23,16,35,47,61,72,81,91,107,118
7467,0.81887,0.81893,221.56,23,16,35,47,61,72,81,91,107,118
7468,0.8191,0.81893,221.59,23,16,35,47,61,72,81,91,107,118
7469,0.81841,0.81893,221.61,23,16,35,47,61,72,81,91,107,118
7470,0.81956,0.81893,221.64,23,16,35,47,61,72,81,91,107,118
7471,0.8191,0.81687,221.66,23,16,35,47,61,72,81,91,107,118
7472,0.81841,0.81893,221.69,23,16,35,47,61,72,81,91,107,118
7473,0.8191,0.81893,221.72,23,16,35,47,61,72,81,91,107,118
7474,0.81887,0.81893,221.74,23,16,35,47,61,72,81,91,107,118
7475,0.81864,0.81893,221.77,23,16,35,47,61,72,81,91,107,118
7476,0.8191,0.81687,221.8,23,16,35,47,61,72,81,91,107,118
7477,0.8191,0.81893,221.83,23,16,35,47,61,72,81,91,107,118
7478,0.81887,0.81687,221.86,23,16,35,47,61,72,81,91,107,118
7479,0.8191,0.81893,221.9,23,16,35,47,61,72,81,91,107,118
7480,0.81864,0.81687,221.92,23,16,35,47,61,72,81,91,107,118
7481,0.81933,0.81687,221.95,23,16,35,47,61,72,81,91,107,118
7482,0.81841,0.81687,221.98,23,16,35,47,61,72,81,91,107,118
7483,0.81864,0.81893,222.0,23,16,35,47,61,72,81,91,107,118
7484,0.81841,0.81893,222.02,23,16,35,47,61,72,81,91,107,118
7485,0.81956,0.81893,222.06,23,16,35,47,61,72,81,91,107,118
7486,0.81818,0.81687,222.09,23,16,35,47,61,72,81,91,107,118
7487,0.81956,0.81893,222.12,23,16,35,47,61,72,81,91,107,118
7488,0.8191,0.81687,222.14,23,16,35,47,61,72,81,91,107,118
7489,0.8191,0.82099,222.17,23,16,35,47,61,72,81,91,107,118
7490,0.81864,0.81687,222.19,23,16,35,47,61,72,81,91,107,118
7491,0.81933,0.82099,222.22,23,16,35,47,61,72,81,91,107,118
7492,0.81887,0.81687,222.24,23,16,35,47,61,72,81,91,107,118
7493,0.81956,0.81893,222.27,23,16,35,47,61,72,81,91,107,118
7494,0.81864,0.81687,222.3,23,16,35,47,61,72,81,91,107,118
7495,0.8191,0.81893,222.32,23,16,35,47,61,72,81,91,107,118
7496,0.81933,0.81687,222.35,23,16,35,47,61,72,81,91,107,118
7497,0.81933,0.82099,222.38,23,16,35,47,61,72,81,91,107,118
7498,0.8191,0.81687,222.4,23,16,35,47,61,72,81,91,107,118
7499,0.81864,0.81893,222.43,23,16,35,47,61,72,81,91,107,118
7500,0.81887,0.81893,222.46,23,16,35,47,61,72,81,91,107,118
7501,0.81841,0.81893,222.49,23,16,35,47,61,72,81,91,107,118
7502,0.81864,0.81893,222.53,23,16,35,47,61,72,81,91,107,118
7503,0.8191,0.81893,222.57,23,16,35,47,61,72,81,91,107,118
7504,0.81841,0.81893,222.6,23,16,35,47,61,72,81,91,107,118
7505,0.81887,0.81687,222.63,23,16,35,47,61,72,81,91,107,118
7506,0.81887,0.81893,222.66,23,16,35,47,61,72,81,91,107,118
7507,0.81887,0.81893,222.7,23,16,35,47,61,72,81,91,107,118
7508,0.81841,0.81893,222.73,23,16,35,47,61,72,81,91,107,118
7509,0.81841,0.81687,222.77,23,16,35,47,61,72,81,91,107,118
7510,0.81841,0.81893,222.8,23,16,35,47,61,72,81,91,107,118
7511,0.81864,0.81687,222.82,23,16,35,47,61,72,81,91,107,118
7512,0.8191,0.81893,222.85,23,16,35,47,61,72,81,91,107,118
7513,0.8191,0.81893,222.89,23,16,35,47,61,72,81,91,107,118
7514,0.81841,0.81893,222.92,23,16,35,47,61,72,81,91,107,118
7515,0.81864,0.81687,222.95,23,16,35,47,61,72,81,91,107,118
7516,0.81841,0.81687,222.97,23,16,35,47,61,72,81,91,107,118
7517,0.81887,0.81893,222.99,23,16,35,47,61,72,81,91,107,118
7518,0.81887,0.81687,223.02,23,16,35,47,61,72,81,91,107,118
7519,0.81864,0.81893,223.05,23,16,35,47,61,72,81,91,107,118
7520,0.8191,0.81687,223.07,23,16,35,47,61,72,81,91,107,118
7521,0.81887,0.82099,223.11,23,16,35,47,61,72,81,91,107,118
7522,0.81864,0.81481,223.14,23,16,35,47,61,72,81,91,107,118
7523,0.8191,0.81687,223.17,23,16,35,47,61,72,81,91,107,118
7524,0.81841,0.81687,223.2,23,16,35,47,61,72,81,91,107,118
7525,0.81864,0.81687,223.23,23,16,35,47,61,72,81,91,107,118
7526,0.81841,0.81687,223.26,23,16,35,47,61,72,81,91,107,118
7527,0.81887,0.81687,223.29,23,16,35,47,61,72,81,91,107,118
7528,0.81818,0.81481,223.32,23,16,35,47,61,72,81,91,107,118
7529,0.81841,0.81687,223.35,23,16,35,47,61,72,81,91,107,118
7530,0.81864,0.81687,223.38,23,16,35,47,61,72,81,91,107,118
7531,0.81887,0.81893,223.41,23,16,35,47,61,72,81,91,107,118
7532,0.8191,0.81481,223.46,23,16,35,47,61,72,81,91,107,118
7533,0.81864,0.81687,223.49,23,16,35,47,61,72,81,91,107,118
7534,0.81887,0.81893,223.52,23,16,35,47,61,72,81,91,107,118
7535,0.81933,0.81481,223.54,23,16,35,47,61,72,81,91,107,118
7536,0.8191,0.82099,223.59,23,16,35,47,61,72,81,91,107,118
7537,0.81864,0.81687,223.63,23,16,35,47,61,72,81,91,107,118
7538,0.81933,0.81687,223.67,23,16,35,47,61,72,81,91,107,118
7539,0.81864,0.81687,223.7,23,16,35,47,61,72,81,91,107,118
7540,0.81864,0.81687,223.73,23,16,35,47,61,72,81,91,107,118
7541,0.81887,0.81687,223.76,23,16,35,47,61,72,81,91,107,118
7542,0.81818,0.81687,223.78,23,16,35,47,61,72,81,91,107,118
7543,0.81887,0.81687,223.81,23,16,35,47,61,72,81,91,107,118
7544,0.8191,0.81687,223.84,23,16,35,47,61,72,81,91,107,118
7545,0.81864,0.81687,223.87,23,16,35,47,61,72,81,91,107,118
7546,0.81956,0.81687,223.9,23,16,35,47,61,72,81,91,107,118
7547,0.8191,0.81893,223.93,23,16,35,47,61,72,81,91,107,118
7548,0.81841,0.81481,223.97,23,16,35,47,61,72,81,91,107,118
7549,0.8191,0.81687,224.0,23,16,35,47,61,72,81,91,107,118
7550,0.81864,0.81687,224.04,23,16,35,47,61,72,81,91,107,118
7551,0.81864,0.81687,224.06,23,16,35,47,61,72,81,91,107,118
7552,0.81864,0.81687,224.09,23,16,35,47,61,72,81,91,107,118
7553,0.81841,0.81687,224.12,23,16,35,47,61,72,81,91,107,118
7554,0.81841,0.81687,224.15,23,16,35,47,61,72,81,91,107,118
7555,0.81956,0.81687,224.17,23,16,35,47,61,72,81,91,107,118
7556,0.81887,0.81687,224.21,23,16,35,47,61,72,81,91,107,118
7557,0.81933,0.81893,224.24,23,16,35,47,61,72,81,91,107,118
7558,0.81864,0.81893,224.27,23,16,35,47,61,72,81,91,107,118
7559,0.81864,0.81687,224.3,23,16,35,47,61,72,81,91,107,118
7560,0.8191,0.81893,224.33,23,16,35,47,61,72,81,91,107,118
7561,0.81887,0.81687,224.36,23,16,35,47,61,72,81,91,107,118
7562,0.81864,0.81687,224.41,23,16,35,47,61,72,81,91,107,118
7563,0.81864,0.81687,224.45,23,16,35,47,61,72,81,91,107,118
7564,0.81864,0.81687,224.48,23,16,35,47,61,72,81,91,107,118
7565,0.81818,0.81687,224.53,23,16,35,47,61,72,81,91,107,118
7566,0.8191,0.81893,224.56,23,16,35,47,61,72,81,91,107,118
7567,0.81887,0.81481,224.6,23,16,35,47,61,72,81,91,107,118
7568,0.81887,0.82099,224.63,23,16,35,47,61,72,81,91,107,118
7569,0.8191,0.81687,224.66,23,16,35,47,61,72,81,91,107,118
7570,0.81978,0.81687,224.69,23,16,35,47,61,72,81,91,107,118
7571,0.81956,0.81893,224.72,23,16,35,47,61,72,81,91,107,118
7572,0.8191,0.81687,224.74,23,16,35,47,61,72,81,91,107,118
7573,0.81933,0.81893,224.77,23,16,35,47,61,72,81,91,107,118
7574,0.81887,0.81481,224.79,23,16,35,47,61,72,81,91,107,118
7575,0.81887,0.81893,224.82,23,16,35,47,61,72,81,91,107,118
7576,0.81978,0.81481,224.85,23,16,35,47,61,72,81,91,107,118
7577,0.81933,0.81893,224.87,23,16,35,47,61,72,81,91,107,118
7578,0.81818,0.81687,224.9,23,16,35,47,61,72,81,91,107,118
7579,0.81933,0.81481,224.93,23,16,35,47,61,72,81,91,107,118
7580,0.8191,0.81481,224.95,23,16,35,47,61,72,81,91,107,118
7581,0.81978,0.81687,224.98,23,16,35,47,61,72,81,91,107,118
7582,0.8191,0.81481,225.01,23,16,35,47,61,72,81,91,107,118
7583,0.81841,0.81893,225.03,23,16,35,47,61,72,81,91,107,118
7584,0.81887,0.81893,225.07,23,16,35,47,61,72,81,91,107,118
7585,0.81978,0.81893,225.1,23,16,35,47,61,72,81,91,107,118
7586,0.81841,0.81687,225.13,23,16,35,47,61,72,81,91,107,118
7587,0.81841,0.81687,225.16,23,16,35,47,61,72,81,91,107,118
7588,0.81887,0.81687,225.19,23,16,35,47,61,72,81,91,107,118
7589,0.81887,0.81687,225.21,23,16,35,47,61,72,81,91,107,118
7590,0.8191,0.81687,225.25,23,16,35,47,61,72,81,91,107,118
7591,0.81864,0.81687,225.27,23,16,35,47,61,72,81,91,107,118
7592,0.8191,0.81893,225.3,23,16,35,47,61,72,81,91,107,118
7593,0.81841,0.81481,225.33,23,16,35,47,61,72,81,91,107,118
7594,0.81795,0.81893,225.36,23,16,35,47,61,72,81,91,107,118
7595,0.81956,0.81687,225.4,23,16,35,47,61,72,81,91,107,118
7596,0.81933,0.81893,225.43,23,16,35,47,61,72,81,91,107,118
7597,0.81772,0.82099,225.46,23,16,35,47,61,72,81,91,107,118
7598,0.81933,0.81687,225.49,23,16,35,47,61,72,81,91,107,118
7599,0.81978,0.81687,225.51,23,16,35,47,61,72,81,91,107,118
7600,0.81864,0.81687,225.54,23,16,35,47,61,72,81,91,107,118
7601,0.81933,0.81893,225.57,23,16,35,47,61,72,81,91,107,118
7602,0.81956,0.81687,225.6,23,16,35,47,61,72,81,91,107,118
7603,0.81864,0.81687,225.63,23,16,35,47,61,72,81,91,107,118
7604,0.81818,0.81687,225.65,23,16,35,47,61,72,81,91,107,118
7605,0.81841,0.81893,225.68,23,16,35,47,61,72,81,91,107,118
7606,0.81956,0.81687,225.71,23,16,35,47,61,72,81,91,107,118
7607,0.81841,0.81893,225.73,23,16,35,47,61,72,81,91,107,118
7608,0.8191,0.81687,225.76,23,16,35,47,61,72,81,91,107,118
7609,0.81841,0.81687,225.79,23,16,35,47,61,72,81,91,107,118
7610,0.8191,0.81687,225.81,23,16,35,47,61,72,81,91,107,118
7611,0.81956,0.81893,225.84,23,16,35,47,61,72,81,91,107,118
7612,0.81887,0.81893,225.87,23,16,35,47,61,72,81,91,107,118
7613,0.81818,0.81687,225.89,23,16,35,47,61,72,81,91,107,118
7614,0.81841,0.81687,225.92,23,16,35,47,61,72,81,91,107,118
7615,0.8191,0.81687,225.95,23,16,35,47,61,72,81,91,107,118
7616,0.81864,0.81893,225.97,23,16,35,47,61,72,81,91,107,118
7617,0.81978,0.81687,226.0,23,16,35,47,61,72,81,91,107,118
7618,0.81841,0.81687,226.02,23,16,35,47,61,72,81,91,107,118
7619,0.8191,0.81687,226.05,23,16,35,47,61,72,81,91,107,118
7620,0.8191,0.81687,226.08,23,16,35,47,61,72,81,91,107,118
7621,0.8191,0.81893,226.11,23,16,35,47,61,72,81,91,107,118
7622,0.81864,0.81687,226.14,23,16,35,47,61,72,81,91,107,118
7623,0.81818,0.81893,226.17,23,16,35,47,61,72,81,91,107,118
7624,0.81841,0.81893,226.2,23,16,35,47,61,72,81,91,107,118
7625,0.81818,0.81687,226.22,23,16,35,47,61,72,81,91,107,118
7626,0.8191,0.81481,226.26,23,16,35,47,61,72,81,91,107,118
7627,0.81818,0.81687,226.29,23,16,35,47,61,72,81,91,107,118
7628,0.8191,0.81687,226.32,23,16,35,47,61,72,81,91,107,118
7629,0.81887,0.81687,226.35,23,16,35,47,61,72,81,91,107,118
7630,0.81887,0.81893,226.37,23,16,35,47,61,72,81,91,107,118
7631,0.81933,0.81687,226.4,23,16,35,47,61,72,81,91,107,118
7632,0.81818,0.81893,226.43,23,16,35,47,61,72,81,91,107,118
7633,0.81887,0.81687,226.45,23,16,35,47,61,72,81,91,107,118
7634,0.81864,0.81893,226.48,23,16,35,47,61,72,81,91,107,118
7635,0.81978,0.81687,226.51,23,16,35,47,61,72,81,91,107,118
7636,0.81818,0.81687,226.53,23,16,35,47,61,72,81,91,107,118
7637,0.81749,0.81687,226.56,23,16,35,47,61,72,81,91,107,118
7638,0.8191,0.81687,226.59,23,16,35,47,61,72,81,91,107,118
7639,0.8191,0.81893,226.62,23,16,35,47,61,72,81,91,107,118
7640,0.81772,0.81687,226.65,23,16,35,47,61,72,81,91,107,118
7641,0.81841,0.81687,226.68,23,16,35,47,61,72,81,91,107,118
7642,0.8191,0.81687,226.71,23,16,35,47,61,72,81,91,107,118
7643,0.81841,0.81687,226.74,23,16,35,47,61,72,81,91,107,118
7644,0.81864,0.81481,226.78,23,16,35,47,61,72,81,91,107,118
7645,0.81956,0.81687,226.81,23,16,35,47,61,72,81,91,107,118
7646,0.81864,0.81687,226.84,23,16,35,47,61,72,81,91,107,118
7647,0.81841,0.81687,226.86,23,16,35,47,61,72,81,91,107,118
7648,0.8191,0.81687,226.89,23,16,35,47,61,72,81,91,107,118
7649,0.81818,0.81687,226.91,23,16,35,47,61,72,81,91,107,118
7650,0.81772,0.81687,226.94,23,16,35,47,61,72,81,91,107,118
7651,0.81841,0.81687,226.97,23,16,35,47,61,72,81,91,107,118
7652,0.8191,0.81893,227.0,23,16,35,47,61,72,81,91,107,118
7653,0.81887,0.81481,227.03,23,16,35,47,61,72,81,91,107,118
7654,0.8191,0.81687,227.06,23,16,35,47,61,72,81,91,107,118
7655,0.81978,0.81481,227.09,23,16,35,47,61,72,81,91,107,118
7656,0.81818,0.81893,227.11,23,16,35,47,61,72,81,91,107,118
7657,0.81887,0.81481,227.14,23,16,35,47,61,72,81,91,107,118
7658,0.81933,0.81481,227.17,23,16,35,47,61,72,81,91,107,118
7659,0.81818,0.81481,227.21,23,16,35,47,61,72,81,91,107,118
7660,0.81795,0.81481,227.24,23,16,35,47,61,72,81,91,107,118
7661,0.8191,0.81481,227.27,23,16,35,47,61,72,81,91,107,118
7662,0.81887,0.81481,227.3,23,16,35,47,61,72,81,91,107,118
7663,0.81864,0.81481,227.33,23,16,35,47,61,72,81,91,107,118
7664,0.81887,0.81687,227.36,23,16,35,47,61,72,81,91,107,118
7665,0.8191,0.81481,227.39,23,16,35,47,61,72,81,91,107,118
7666,0.81956,0.81481,227.42,23,16,35,47,61,72,81,91,107,118
7667,0.81841,0.81481,227.45,23,16,35,47,61,72,81,91,107,118
7668,0.81864,0.81687,227.48,23,16,35,47,61,72,81,91,107,118
7669,0.81795,0.81481,227.51,23,16,35,47,61,72,81,91,107,118
7670,0.81864,0.81481,227.53,23,16,35,47,61,72,81,91,107,118
7671,0.81864,0.81481,227.56,23,16,35,47,61,72,81,91,107,118
