epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
9156,0.88001,0.86008,484.28,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9157,0.88093,0.85802,484.34,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9158,0.88047,0.86008,484.4,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9159,0.8807,0.85802,484.45,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9160,0.88001,0.86008,484.49,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9161,0.87978,0.86214,484.54,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9162,0.88047,0.86214,484.59,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9163,0.88138,0.86214,484.64,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9164,0.8807,0.86214,484.68,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9165,0.88047,0.86214,484.72,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9166,0.87932,0.86008,484.76,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9167,0.88093,0.8642,484.81,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9168,0.88047,0.8642,484.86,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9169,0.8807,0.86214,484.91,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9170,0.88024,0.86008,484.96,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9171,0.87978,0.8642,485.01,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9172,0.88093,0.8642,485.06,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9173,0.87955,0.86008,485.1,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9174,0.8807,0.86214,485.16,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9175,0.87978,0.8642,485.21,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9176,0.88115,0.86214,485.26,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9177,0.87978,0.86008,485.32,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9178,0.88047,0.85802,485.37,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9179,0.87978,0.86214,485.42,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9180,0.88184,0.85802,485.46,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9181,0.87955,0.86008,485.52,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9182,0.8807,0.85802,485.56,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9183,0.88001,0.86008,485.62,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9184,0.88093,0.86214,485.67,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9185,0.88115,0.8642,485.74,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9186,0.88047,0.8642,485.8,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9187,0.87955,0.86008,485.85,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9188,0.88047,0.8642,485.89,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9189,0.88115,0.8642,485.94,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9190,0.88047,0.8642,485.99,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9191,0.88093,0.86214,486.03,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9192,0.8807,0.8642,486.08,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9193,0.8807,0.86214,486.14,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9194,0.88024,0.86008,486.19,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9195,0.88047,0.86214,486.24,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9196,0.87955,0.86008,486.29,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9197,0.88184,0.86008,486.34,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9198,0.87932,0.86008,486.39,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9199,0.88093,0.86008,486.45,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9200,0.88001,0.86008,486.52,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9201,0.88047,0.86214,486.57,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9202,0.88001,0.86008,486.62,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9203,0.88047,0.86214,486.67,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9204,0.88047,0.86008,486.71,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9205,0.88093,0.8642,486.76,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9206,0.88047,0.8642,486.81,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9207,0.8807,0.8642,486.86,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9208,0.8807,0.86214,486.91,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9209,0.88047,0.8642,486.97,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9210,0.88093,0.8642,487.03,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9211,0.8807,0.86008,487.07,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9212,0.88001,0.86214,487.12,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9213,0.88115,0.8642,487.16,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9214,0.8807,0.8642,487.21,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9215,0.88024,0.86008,487.26,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9216,0.88115,0.86214,487.31,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9217,0.88047,0.86008,487.35,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9218,0.88093,0.86214,487.4,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9219,0.87978,0.86008,487.44,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9220,0.88093,0.86214,487.5,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9221,0.88024,0.86008,487.54,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9222,0.88024,0.86214,487.61,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9223,0.87978,0.86008,487.67,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9224,0.88024,0.86214,487.72,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9225,0.88001,0.86008,487.77,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9226,0.8807,0.86214,487.82,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9227,0.87955,0.86008,487.87,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9228,0.88093,0.8642,487.92,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9229,0.88093,0.8642,487.97,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9230,0.88093,0.8642,488.01,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9231,0.88093,0.8642,488.06,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9232,0.87978,0.86214,488.1,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9233,0.88001,0.86214,488.15,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9234,0.88093,0.8642,488.2,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9235,0.88093,0.86214,488.25,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9236,0.8807,0.86214,488.3,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9237,0.88047,0.86214,488.37,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9238,0.88024,0.86008,488.42,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9239,0.88138,0.86214,488.46,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9240,0.8807,0.86008,488.52,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9241,0.88093,0.86214,488.58,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9242,0.88047,0.86008,488.63,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9243,0.88161,0.86214,488.69,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9244,0.88047,0.86214,488.74,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9245,0.88115,0.8642,488.79,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9246,0.88001,0.86214,488.84,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9247,0.88093,0.8642,488.9,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9248,0.88024,0.8642,488.95,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9249,0.88024,0.86214,488.99,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9250,0.87955,0.86214,489.04,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9251,0.8807,0.8642,489.09,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9252,0.88093,0.8642,489.14,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9253,0.88024,0.86214,489.2,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9254,0.88024,0.86214,489.25,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9255,0.88115,0.8642,489.31,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9256,0.8807,0.8642,489.37,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9257,0.88115,0.86214,489.42,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9258,0.88024,0.86008,489.48,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9259,0.88115,0.86214,489.54,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9260,0.88047,0.86008,489.6,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9261,0.88047,0.86214,489.65,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9262,0.88024,0.86214,489.7,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9263,0.88001,0.86214,489.75,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9264,0.8807,0.86214,489.79,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9265,0.88115,0.86214,489.84,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9266,0.88047,0.86214,489.89,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9267,0.8807,0.86214,489.94,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9268,0.88047,0.8642,490.01,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9269,0.88047,0.8642,490.06,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9270,0.88024,0.86214,490.11,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9271,0.87978,0.86214,490.16,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9272,0.88047,0.8642,490.21,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9273,0.88047,0.8642,490.27,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9274,0.88093,0.86214,490.31,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9275,0.88093,0.8642,490.36,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9276,0.88138,0.86214,490.41,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9277,0.88001,0.86008,490.46,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9278,0.88115,0.86214,490.52,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9279,0.88001,0.86214,490.56,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9280,0.88093,0.86214,490.61,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9281,0.88047,0.86214,490.65,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9282,0.8807,0.86214,490.71,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9283,0.88093,0.86008,490.76,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9284,0.88093,0.86214,490.81,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9285,0.8807,0.8642,490.87,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9286,0.88024,0.86214,490.92,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9287,0.88024,0.86214,490.96,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9288,0.88093,0.86214,491.02,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9289,0.88001,0.86214,491.08,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9290,0.88115,0.86214,491.14,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9291,0.88115,0.86214,491.19,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9292,0.88115,0.86214,491.24,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9293,0.87978,0.86214,491.3,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9294,0.88093,0.86214,491.35,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9295,0.88093,0.86214,491.4,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9296,0.88093,0.86214,491.44,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9297,0.87932,0.86214,491.5,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9298,0.88047,0.86214,491.54,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9299,0.88024,0.86214,491.6,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9300,0.88047,0.86214,491.65,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9301,0.88024,0.86008,491.7,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9302,0.88161,0.86214,491.75,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9303,0.88047,0.86008,491.8,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9304,0.88115,0.86214,491.84,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9305,0.88093,0.86008,491.89,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9306,0.88047,0.86214,491.94,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9307,0.8807,0.86008,491.98,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9308,0.88093,0.86214,492.04,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9309,0.8807,0.86214,492.09,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9310,0.88093,0.86214,492.14,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9311,0.88047,0.86214,492.18,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9312,0.88024,0.86008,492.23,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9313,0.87955,0.86008,492.29,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9314,0.88115,0.8642,492.37,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9315,0.88001,0.8642,492.42,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9316,0.88001,0.8642,492.47,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9317,0.88047,0.8642,492.53,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9318,0.88047,0.8642,492.58,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9319,0.88001,0.86214,492.62,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9320,0.8807,0.8642,492.67,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9321,0.88047,0.86214,492.71,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9322,0.88047,0.8642,492.76,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9323,0.88047,0.8642,492.8,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9324,0.88093,0.86214,492.87,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9325,0.88024,0.86008,492.93,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9326,0.88115,0.86214,492.98,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9327,0.88093,0.86214,493.04,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9328,0.88138,0.86214,493.09,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9329,0.88047,0.86008,493.14,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9330,0.88047,0.86214,493.18,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9331,0.88093,0.86008,493.22,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9332,0.8807,0.86214,493.27,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9333,0.88047,0.86008,493.31,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9334,0.8807,0.86214,493.36,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9335,0.88093,0.86214,493.42,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9336,0.88115,0.86214,493.46,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9337,0.88093,0.86214,493.51,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9338,0.88184,0.86214,493.56,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9339,0.8807,0.8642,493.6,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9340,0.88047,0.8642,493.65,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9341,0.88115,0.86214,493.7,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9342,0.88093,0.86214,493.74,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9343,0.88093,0.86214,493.8,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9344,0.88115,0.86008,493.85,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9345,0.8807,0.86214,493.91,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9346,0.8807,0.86214,493.95,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9347,0.88093,0.86214,494.0,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9348,0.88115,0.86214,494.04,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9349,0.87978,0.86214,494.09,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9350,0.88115,0.86214,494.14,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9351,0.8807,0.86008,494.19,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9352,0.88047,0.86214,494.24,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9353,0.8807,0.86214,494.3,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9354,0.88047,0.86214,494.35,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9355,0.88047,0.86008,494.39,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9356,0.8807,0.86214,494.44,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9357,0.88047,0.86008,494.48,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9358,0.88115,0.86214,494.55,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9359,0.8807,0.86008,494.59,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9360,0.88138,0.86214,494.65,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9361,0.88001,0.86008,494.7,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9362,0.88138,0.86214,494.74,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9363,0.8807,0.86214,494.79,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9364,0.88047,0.86214,494.83,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9365,0.88047,0.86214,494.88,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9366,0.88093,0.86008,494.94,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9367,0.88001,0.86008,494.99,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9368,0.88047,0.86214,495.06,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9369,0.88093,0.8642,495.12,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9370,0.88138,0.86214,495.18,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9371,0.8807,0.86008,495.23,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9372,0.88024,0.86214,495.28,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9373,0.88093,0.86214,495.32,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9374,0.88093,0.86008,495.38,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9375,0.8807,0.86214,495.44,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9376,0.88093,0.86008,495.5,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9377,0.88093,0.86214,495.56,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9378,0.88093,0.86008,495.61,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9379,0.88161,0.86008,495.66,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9380,0.88184,0.86008,495.71,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9381,0.88161,0.86214,495.77,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9382,0.88047,0.86008,495.83,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9383,0.8807,0.86214,495.88,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9384,0.88047,0.86008,495.94,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9385,0.88115,0.86214,495.99,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9386,0.8807,0.8642,496.04,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9387,0.88093,0.8642,496.11,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9388,0.88093,0.86214,496.16,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9389,0.8807,0.86214,496.22,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9390,0.88093,0.86214,496.27,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9391,0.88093,0.86008,496.33,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9392,0.88138,0.86214,496.38,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9393,0.88093,0.86214,496.43,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9394,0.88047,0.86008,496.48,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9395,0.88093,0.86214,496.53,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9396,0.8807,0.86008,496.58,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9397,0.8807,0.86214,496.63,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
9398,0.88093,0.86214,496.67,5,24,11,19,35,44,30,46,57,63,75,77,91,86,91,92,105,107,117,120
